N,GPU_SIEVE,CPU_SIEVE,CPU_CLASSIC
86120,0.000030,0.001450,0.293990
86130,0.000029,0.001426,0.300498
86140,0.000014,0.001383,0.322599
86150,0.000014,0.001299,0.293550
86160,0.000012,0.001492,0.297454
86170,0.000011,0.001345,0.326228
86180,0.000012,0.001357,0.292177
86190,0.000014,0.001385,0.301850
86200,0.000011,0.001378,0.296702
86210,0.000014,0.001373,0.298034
86220,0.000012,0.001369,0.294794
86230,0.000044,0.001538,0.293927
86240,0.000013,0.001310,0.299706
86250,0.000029,0.001344,0.314119
86260,0.000012,0.001798,0.297201
86270,0.000013,0.001338,0.300649
86280,0.000027,0.001327,0.297045
86290,0.000014,0.001345,0.298448
86300,0.000013,0.001322,0.294756
86310,0.000013,0.001568,0.300249
86320,0.000012,0.001349,0.343814
86330,0.000013,0.001423,0.295142
86340,0.000011,0.001370,0.299285
86350,0.000013,0.001335,0.299496
86360,0.000014,0.001399,0.298393
86370,0.000013,0.001932,0.354689
86380,0.000015,0.001490,0.294929
86390,0.000010,0.002014,0.304694
86400,0.000013,0.001438,0.294838
86410,0.000013,0.001450,0.293954
86420,0.000010,0.001645,0.315652
86430,0.000013,0.001362,0.297217
86440,0.000012,0.001401,0.297257
86450,0.000012,0.001386,0.298834
86460,0.000013,0.001969,0.295585
86470,0.000010,0.001381,0.299594
86480,0.000013,0.001387,0.297794
86490,0.000017,0.001356,0.377196
86500,0.000014,0.001472,0.303352
86510,0.000013,0.001397,0.302656
86520,0.000014,0.001573,0.323572
86530,0.000013,0.001374,0.301435
86540,0.000014,0.001456,0.298749
86550,0.000014,0.001359,0.301602
86560,0.000012,0.001351,0.299140
86570,0.000018,0.001374,0.301046
86580,0.000013,0.001377,0.298450
86590,0.000013,0.001364,0.293970
86600,0.000031,0.001331,0.300101
86610,0.000014,0.001393,0.297427
86620,0.000012,0.001880,0.325096
86630,0.000034,0.001336,0.364422
86640,0.000014,0.001345,0.299245
86650,0.000015,0.001575,0.296870
86660,0.000014,0.001327,0.304356
86670,0.000012,0.001443,0.296333
86680,0.000014,0.001568,0.296938
86690,0.000013,0.001348,0.310933
86700,0.000014,0.001583,0.298435
86710,0.000013,0.001336,0.299607
86720,0.000014,0.001351,0.295965
86730,0.000011,0.001631,0.302311
86740,0.000013,0.001339,0.299108
86750,0.000030,0.001391,0.295630
86760,0.000013,0.001353,0.301289
86770,0.000013,0.001601,0.297366
86780,0.000013,0.001396,0.326181
86790,0.000013,0.001366,0.364687
86800,0.000013,0.001582,0.302854
86810,0.000012,0.001424,0.295989
86820,0.000013,0.001430,0.304459
86830,0.000018,0.001345,0.296209
86840,0.000012,0.001299,0.299961
86850,0.000014,0.001620,0.297712
86860,0.000014,0.001337,0.301330
86870,0.000012,0.001363,0.305443
86880,0.000012,0.001507,0.314809
86890,0.000012,0.001311,0.301162
86900,0.000013,0.001443,0.295049
86910,0.000013,0.001352,0.301164
86920,0.000016,0.001375,0.299808
86930,0.000034,0.001779,0.301867
86940,0.000014,0.001424,0.305518
86950,0.000020,0.001331,0.297393
86960,0.000029,0.001939,0.302100
86970,0.000012,0.001325,0.298724
86980,0.000013,0.001365,0.296995
86990,0.000013,0.001406,0.301038
87000,0.000013,0.001475,0.304843
87010,0.000013,0.001420,0.302053
87020,0.000013,0.001410,0.302888
87030,0.000013,0.001410,0.296976
87040,0.000012,0.001363,0.308094
87050,0.000012,0.001356,0.317911
87060,0.000012,0.001621,0.319289
87070,0.000012,0.001328,0.303776
87080,0.000012,0.001450,0.303635
87090,0.000014,0.001645,0.325174
87100,0.000012,0.001403,0.300639
87110,0.000013,0.001355,0.298135
87120,0.000012,0.001424,0.313065
87130,0.000014,0.001363,0.303709
87140,0.000030,0.001494,0.299476
87150,0.000014,0.001365,0.303659
87160,0.000014,0.001370,0.301425
87170,0.000012,0.001791,0.331930
87180,0.000012,0.001331,0.305040
87190,0.000015,0.001432,0.300671
87200,0.000012,0.001373,0.307150
87210,0.000015,0.001368,0.320169
87220,0.000012,0.001415,0.337585
87230,0.000015,0.001751,0.302730
87240,0.000012,0.001597,0.301945
87250,0.000019,0.001407,0.330697
87260,0.000012,0.001915,0.301643
87270,0.000024,0.001441,0.303518
87280,0.000013,0.001416,0.299486
87290,0.000015,0.001347,0.314223
87300,0.000013,0.001429,0.307530
87310,0.000012,0.001558,0.301491
87320,0.000011,0.001347,0.301970
87330,0.000013,0.001384,0.299832
87340,0.000012,0.001335,0.310143
87350,0.000012,0.001343,0.329909
87360,0.000013,0.001936,0.300668
87370,0.000012,0.001424,0.346011
87380,0.000012,0.001417,0.304438
87390,0.000017,0.001449,0.299857
87400,0.000014,0.001334,0.302525
87410,0.000013,0.001454,0.304552
87420,0.000013,0.001422,0.311600
87430,0.000015,0.001387,0.306525
87440,0.000014,0.001325,0.306156
87450,0.000013,0.001305,0.298117
87460,0.000012,0.001463,0.303407
87470,0.000013,0.001407,0.304539
87480,0.000012,0.001383,0.302546
87490,0.000015,0.001442,0.299842
87500,0.000013,0.001330,0.336240
87510,0.000012,0.001389,0.313293
87520,0.000013,0.001482,0.300225
87530,0.000013,0.001350,0.307905
87540,0.000013,0.001434,0.302027
87550,0.000012,0.001681,0.302056
87560,0.000012,0.001424,0.304040
87570,0.000014,0.001481,0.297700
87580,0.000013,0.001405,0.303241
87590,0.000013,0.001367,0.297646
87600,0.000012,0.001666,0.312102
87610,0.000047,0.001505,0.307037
87620,0.000013,0.001507,0.306405
87630,0.000012,0.001634,0.346787
87640,0.000015,0.001600,0.319716
87650,0.000012,0.001438,0.301178
87660,0.000014,0.001455,0.305155
87670,0.000014,0.001822,0.300991
87680,0.000016,0.001517,0.308765
87690,0.000015,0.001433,0.306043
87700,0.000014,0.001352,0.299468
87710,0.000013,0.001495,0.305444
87720,0.000015,0.001560,0.303508
87730,0.000013,0.001433,0.304461
87740,0.000013,0.001394,0.304704
87750,0.000013,0.001318,0.298704
87760,0.000014,0.001413,0.308376
87770,0.000012,0.001438,0.308706
87780,0.000014,0.001454,0.300516
87790,0.000012,0.001341,0.308377
87800,0.000010,0.001425,0.306132
87810,0.000013,0.001470,0.311798
87820,0.000013,0.001405,0.306348
87830,0.000013,0.001398,0.303576
87840,0.000010,0.001363,0.305389
87850,0.000014,0.001382,0.303954
87860,0.000013,0.001851,0.308235
87870,0.000013,0.001333,0.309533
87880,0.000014,0.001482,0.353938
87890,0.000013,0.001433,0.305816
87900,0.000012,0.001493,0.314052
87910,0.000012,0.001653,0.302302
87920,0.000025,0.001382,0.308271
87930,0.000012,0.001378,0.304000
87940,0.000011,0.001442,0.357741
87950,0.000013,0.001472,0.304391
87960,0.000015,0.001346,0.310293
87970,0.000012,0.001454,0.303552
87980,0.000013,0.001552,0.312649
87990,0.000012,0.001416,0.315101
88000,0.000017,0.001522,0.305335
88010,0.000027,0.001457,0.303432
88020,0.000014,0.001380,0.304972
88030,0.000013,0.001617,0.302000
88040,0.000013,0.001487,0.310986
88050,0.000013,0.001519,0.307429
88060,0.000013,0.001535,0.302063
88070,0.000013,0.001401,0.308958
88080,0.000012,0.001374,0.304422
88090,0.000014,0.002028,0.303791
88100,0.000012,0.001393,0.313377
88110,0.000013,0.001395,0.304709
88120,0.000013,0.001380,0.308220
88130,0.000019,0.001458,0.312803
88140,0.000012,0.001400,0.338731
88150,0.000013,0.001420,0.308036
88160,0.000014,0.001361,0.316497
88170,0.000014,0.001468,0.305021
88180,0.000013,0.001375,0.308577
88190,0.000030,0.001324,0.307989
88200,0.000014,0.001959,0.309859
88210,0.000015,0.001696,0.304511
88220,0.000013,0.001318,0.306488
88230,0.000014,0.001395,0.303246
88240,0.000014,0.001668,0.315326
88250,0.000014,0.001362,0.305395
88260,0.000013,0.001368,0.306904
88270,0.000032,0.001403,0.305114
88280,0.000012,0.001385,0.340735
88290,0.000014,0.001389,0.310625
88300,0.000013,0.001392,0.304312
88310,0.000030,0.001333,0.308414
88320,0.000012,0.001351,0.305734
88330,0.000031,0.001369,0.305115
88340,0.000012,0.001383,0.311976
88350,0.000013,0.001379,0.311958
88360,0.000014,0.001416,0.339772
88370,0.000014,0.001583,0.318603
88380,0.000014,0.001416,0.312274
88390,0.000013,0.001343,0.305139
88400,0.000014,0.001538,0.311803
88410,0.000012,0.001367,0.306345
88420,0.000014,0.001575,0.307534
88430,0.000013,0.001348,0.311199
88440,0.000012,0.001436,0.351987
88450,0.000013,0.001408,0.303466
88460,0.000031,0.001405,0.309126
88470,0.000012,0.001358,0.309294
88480,0.000013,0.001364,0.305234
88490,0.000012,0.001503,0.310277
88500,0.000014,0.001358,0.310996
88510,0.000013,0.001371,0.308810
88520,0.000012,0.001347,0.312692
88530,0.000012,0.001760,0.311279
88540,0.000016,0.001417,0.304495
88550,0.000012,0.001601,0.308518
88560,0.000014,0.001388,0.306879
88570,0.000013,0.001457,0.310915
88580,0.000016,0.001364,0.315661
88590,0.000014,0.001332,0.305570
88600,0.000014,0.001460,0.304053
88610,0.000014,0.001376,0.310814
88620,0.000013,0.001348,0.318283
88630,0.000012,0.001385,0.311317
88640,0.000012,0.001391,0.307108
88650,0.000012,0.001355,0.307014
88660,0.000012,0.001382,0.314914
88670,0.000012,0.001374,0.314838
88680,0.000014,0.001373,0.307609
88690,0.000034,0.001446,0.320128
88700,0.000013,0.001418,0.309578
88710,0.000014,0.001715,0.318730
88720,0.000013,0.001438,0.312017
88730,0.000014,0.001329,0.307417
88740,0.000014,0.001588,0.309441
88750,0.000016,0.001360,0.312148
88760,0.000033,0.001358,0.305376
88770,0.000011,0.001416,0.312134
88780,0.000012,0.001352,0.311833
88790,0.000012,0.001636,0.311992
88800,0.000013,0.001437,0.313824
88810,0.000012,0.001354,0.309215
88820,0.000013,0.001471,0.305951
88830,0.000012,0.001391,0.317635
88840,0.000013,0.001396,0.314912
88850,0.000013,0.001358,0.305521
88860,0.000012,0.001356,0.310569
88870,0.000013,0.001521,0.310055
88880,0.000015,0.001674,0.307717
88890,0.000015,0.001436,0.320343
88900,0.000013,0.001736,0.340138
88910,0.000012,0.001334,0.308050
88920,0.000013,0.002024,0.318438
88930,0.000013,0.001415,0.311215
88940,0.000014,0.001399,0.309451
88950,0.000014,0.002175,0.310148
88960,0.000015,0.001428,0.340483
88970,0.000029,0.001655,0.389150
88980,0.000015,0.001492,0.348052
88990,0.000015,0.002005,0.378262
89000,0.000013,0.001594,0.362367
89010,0.000014,0.001765,0.369461
89020,0.000013,0.001397,0.309564
89030,0.000013,0.001436,0.321636
89040,0.000012,0.001347,0.312336
89050,0.000011,0.001830,0.366667
89060,0.000013,0.001442,0.326562
89070,0.000013,0.001362,0.314760
89080,0.000030,0.001396,0.313570
89090,0.000015,0.001992,0.310452
89100,0.000024,0.001366,0.320414
89110,0.000012,0.001366,0.344732
89120,0.000013,0.001401,0.310699
89130,0.000015,0.001483,0.314895
89140,0.000034,0.001381,0.314286
89150,0.000014,0.001497,0.309613
89160,0.000012,0.001491,0.350805
89170,0.000016,0.001374,0.363052
89180,0.000012,0.001454,0.319160
89190,0.000014,0.001345,0.308242
89200,0.000013,0.001369,0.318729
89210,0.000015,0.001377,0.310991
89220,0.000013,0.001407,0.311590
89230,0.000028,0.001276,0.360257
89240,0.000014,0.001501,0.316910
89250,0.000013,0.001378,0.313743
89260,0.000015,0.001858,0.311815
89270,0.000013,0.001367,0.312592
89280,0.000012,0.001376,0.310171
89290,0.000014,0.001582,0.312189
89300,0.000013,0.001582,0.316269
89310,0.000012,0.001411,0.312341
89320,0.000012,0.001354,0.313523
89330,0.000013,0.001361,0.318685
89340,0.000015,0.001413,0.312343
89350,0.000012,0.001378,0.311539
89360,0.000015,0.001347,0.334368
89370,0.000014,0.001517,0.314082
89380,0.000012,0.001340,0.307934
89390,0.000014,0.001378,0.344237
89400,0.000012,0.001359,0.314335
89410,0.000011,0.001679,0.315282
89420,0.000016,0.001811,0.309721
89430,0.000015,0.001454,0.357446
89440,0.000014,0.001551,0.327486
89450,0.000013,0.001494,0.311676
89460,0.000014,0.001371,0.314930
89470,0.000012,0.001401,0.325295
89480,0.000014,0.001355,0.311073
89490,0.000013,0.001521,0.317893
89500,0.000013,0.001361,0.315882
89510,0.000014,0.001430,0.308263
89520,0.000014,0.001379,0.314537
89530,0.000012,0.001342,0.321230
89540,0.000014,0.001632,0.312828
89550,0.000015,0.001338,0.312749
89560,0.000012,0.001378,0.312116
89570,0.000011,0.001352,0.311228
89580,0.000011,0.001509,0.317384
89590,0.000018,0.001520,0.321290
89600,0.000013,0.001482,0.310178
89610,0.000013,0.001857,0.315750
89620,0.000013,0.001397,0.317023
89630,0.000019,0.001317,0.304288
89640,0.000013,0.001979,0.350566
89650,0.000014,0.001375,0.311599
89660,0.000013,0.001403,0.312000
89670,0.000014,0.001386,0.311270
89680,0.000012,0.001395,0.312106
89690,0.000014,0.001489,0.310526
89700,0.000012,0.001614,0.312176
89710,0.000012,0.001391,0.317637
89720,0.000014,0.001441,0.372917
89730,0.000033,0.001506,0.311893
89740,0.000014,0.001431,0.401095
89750,0.000014,0.001532,0.314314
89760,0.000019,0.001381,0.317742
89770,0.000013,0.001612,0.324976
89780,0.000014,0.001565,0.309658
89790,0.000013,0.001352,0.319336
89800,0.000018,0.001817,0.314015
89810,0.000014,0.001388,0.313917
89820,0.000015,0.001425,0.317113
89830,0.000014,0.001372,0.381355
89840,0.000013,0.001374,0.315283
89850,0.000015,0.001376,0.314534
89860,0.000015,0.001382,0.316403
89870,0.000012,0.001357,0.315662
89880,0.000016,0.001547,0.314847
89890,0.000013,0.001422,0.314189
89900,0.000013,0.001381,0.323070
89910,0.000015,0.001507,0.315413
89920,0.000012,0.002204,0.313481
89930,0.000012,0.001446,0.317042
89940,0.000034,0.001404,0.333405
89950,0.000012,0.001371,0.319288
89960,0.000016,0.001371,0.343466
89970,0.000013,0.001397,0.316863
89980,0.000013,0.001440,0.319841
89990,0.000014,0.001436,0.315381
90000,0.000013,0.001373,0.317596
90010,0.000014,0.001523,0.314486
90020,0.000012,0.001418,0.317969
90030,0.000013,0.001610,0.316766
90040,0.000013,0.001390,0.310960
90050,0.000013,0.001415,0.315777
90060,0.000013,0.001399,0.313003
90070,0.000022,0.001768,0.327123
90080,0.000015,0.001749,0.361379
90090,0.000015,0.001354,0.318297
90100,0.000039,0.001701,0.311278
90110,0.000027,0.001484,0.320913
90120,0.000020,0.001442,0.321395
90130,0.000014,0.001401,0.314150
90140,0.000011,0.001376,0.312992
90150,0.000013,0.001357,0.319524
90160,0.000018,0.001387,0.315515
90170,0.000014,0.001451,0.314877
90180,0.000015,0.001372,0.316586
90190,0.000014,0.001471,0.320913
90200,0.000014,0.001379,0.312365
90210,0.000013,0.001557,0.338288
90220,0.000012,0.001485,0.317061
90230,0.000013,0.001606,0.315635
90240,0.000019,0.002120,0.353369
90250,0.000014,0.001648,0.317585
90260,0.000012,0.001426,0.317963
90270,0.000014,0.001405,0.315321
90280,0.000013,0.001399,0.335606
90290,0.000013,0.001405,0.323284
90300,0.000030,0.001581,0.365947
90310,0.000013,0.001461,0.319519
90320,0.000014,0.001454,0.316813
90330,0.000014,0.001460,0.320261
90340,0.000024,0.001444,0.316304
90350,0.000014,0.001465,0.321712
90360,0.000014,0.001384,0.317508
90370,0.000014,0.001386,0.321470
90380,0.000014,0.001485,0.314371
90390,0.000014,0.001382,0.320618
90400,0.000037,0.001551,0.319864
90410,0.000030,0.001456,0.316559
90420,0.000018,0.001546,0.351323
90430,0.000013,0.001384,0.319188
90440,0.000013,0.001444,0.324503
90450,0.000012,0.001478,0.364362
90460,0.000024,0.001408,0.316379
90470,0.000014,0.002076,0.329931
90480,0.000015,0.001450,0.319258
90490,0.000014,0.001425,0.315561
90500,0.000013,0.001373,0.318915
90510,0.000014,0.001373,0.323495
90520,0.000014,0.001592,0.316911
90530,0.000014,0.001829,0.315350
90540,0.000014,0.001430,0.318912
90550,0.000014,0.001405,0.315710
90560,0.000015,0.001676,0.317147
90570,0.000017,0.001524,0.321046
90580,0.000012,0.001358,0.320223
90590,0.000014,0.001567,0.322169
90600,0.000013,0.001864,0.325840
90610,0.000036,0.001408,0.317685
90620,0.000014,0.001362,0.317593
90630,0.000019,0.001371,0.317619
90640,0.000015,0.001436,0.330734
90650,0.000014,0.001411,0.321100
90660,0.000012,0.001402,0.318787
90670,0.000014,0.001425,0.322547
90680,0.000014,0.001380,0.323098
90690,0.000014,0.001379,0.313893
90700,0.000015,0.001919,0.320085
90710,0.000014,0.001493,0.319762
90720,0.000014,0.001367,0.323743
90730,0.000013,0.001868,0.321120
90740,0.000013,0.001363,0.325250
90750,0.000014,0.001384,0.323515
90760,0.000012,0.001374,0.317358
90770,0.000018,0.001391,0.317872
90780,0.000014,0.001561,0.322523
90790,0.000012,0.001673,0.318329
90800,0.000013,0.001852,0.322218
90810,0.000011,0.001379,0.321333
90820,0.000015,0.001578,0.331483
90830,0.000015,0.001591,0.319449
90840,0.000015,0.001343,0.330902
90850,0.000015,0.001379,0.326111
90860,0.000014,0.001390,0.318717
90870,0.000014,0.001445,0.405114
90880,0.000014,0.001580,0.329351
90890,0.000014,0.001393,0.322196
90900,0.000014,0.001360,0.319830
90910,0.000014,0.001752,0.358118
90920,0.000014,0.002076,0.325640
90930,0.000014,0.001367,0.322397
90940,0.000014,0.001478,0.316906
90950,0.000014,0.001419,0.322219
90960,0.000013,0.001403,0.326570
90970,0.000031,0.001369,0.325103
90980,0.000014,0.001679,0.317277
90990,0.000014,0.001988,0.331359
91000,0.000015,0.001496,0.331949
91010,0.000013,0.001580,0.323815
91020,0.000014,0.001396,0.316897
91030,0.000013,0.001362,0.320651
91040,0.000013,0.001467,0.365924
91050,0.000014,0.001416,0.321416
91060,0.000014,0.001568,0.315941
91070,0.000015,0.001484,0.322890
91080,0.000014,0.001460,0.323129
91090,0.000025,0.001385,0.316805
91100,0.000015,0.001459,0.321968
91110,0.000014,0.001383,0.322315
91120,0.000013,0.001381,0.322594
91130,0.000015,0.001472,0.341350
91140,0.000013,0.001419,0.321581
91150,0.000013,0.001410,0.327232
91160,0.000014,0.001449,0.344041
91170,0.000014,0.001463,0.321975
91180,0.000011,0.001922,0.319387
91190,0.000015,0.001458,0.336606
91200,0.000016,0.001758,0.323399
91210,0.000014,0.001576,0.321757
91220,0.000014,0.001524,0.324420
91230,0.000013,0.001429,0.328666
91240,0.000017,0.001377,0.320448
91250,0.000014,0.002145,0.323922
91260,0.000016,0.001515,0.325504
91270,0.000014,0.001396,0.323811
91280,0.000015,0.001450,0.320064
91290,0.000013,0.001357,0.334728
91300,0.000029,0.001396,0.361695
91310,0.000013,0.001384,0.324340
91320,0.000012,0.001535,0.318279
91330,0.000014,0.001900,0.330377
91340,0.000016,0.001387,0.369539
91350,0.000014,0.001415,0.328761
91360,0.000014,0.001393,0.371591
91370,0.000013,0.001598,0.320892
91380,0.000012,0.001469,0.321514
91390,0.000014,0.001505,0.322030
91400,0.000013,0.001459,0.336015
91410,0.000015,0.001562,0.321440
91420,0.000014,0.001552,0.321078
91430,0.000015,0.001409,0.325694
91440,0.000024,0.001450,0.325219
91450,0.000028,0.001438,0.325629
91460,0.000014,0.001375,0.329457
91470,0.000014,0.001371,0.325873
91480,0.000032,0.001465,0.321026
91490,0.000012,0.001493,0.324714
91500,0.000013,0.001398,0.334975
91510,0.000029,0.001877,0.328065
91520,0.000014,0.001538,0.327025
91530,0.000011,0.001427,0.329213
91540,0.000015,0.001426,0.325660
91550,0.000013,0.001635,0.324944
91560,0.000013,0.001568,0.322762
91570,0.000013,0.001491,0.325567
91580,0.000044,0.001374,0.322728
91590,0.000013,0.001430,0.370258
91600,0.000013,0.001399,0.365223
91610,0.000016,0.001915,0.333100
91620,0.000023,0.001481,0.321788
91630,0.000012,0.001414,0.324585
91640,0.000015,0.001533,0.320518
91650,0.000014,0.001447,0.326569
91660,0.000013,0.001651,0.331724
91670,0.000014,0.001486,0.321323
91680,0.000019,0.001624,0.328856
91690,0.000013,0.001384,0.328030
91700,0.000015,0.001510,0.324531
91710,0.000014,0.001497,0.319237
91720,0.000015,0.001501,0.326447
91730,0.000014,0.001463,0.329232
91740,0.000014,0.001422,0.321127
91750,0.000013,0.001535,0.321405
91760,0.000012,0.001456,0.327337
91770,0.000014,0.001419,0.328556
91780,0.000012,0.001421,0.321930
91790,0.000012,0.001476,0.327918
91800,0.000014,0.001360,0.325056
91810,0.000014,0.001385,0.322644
91820,0.000017,0.001701,0.323502
91830,0.000013,0.001499,0.326559
91840,0.000014,0.001481,0.326379
91850,0.000014,0.001380,0.330500
91860,0.000014,0.001413,0.325763
91870,0.000014,0.001387,0.407852
91880,0.000014,0.001509,0.374366
91890,0.000015,0.001418,0.329857
91900,0.000013,0.001413,0.329452
91910,0.000013,0.001472,0.323197
91920,0.000011,0.002120,0.328220
91930,0.000014,0.001467,0.322532
91940,0.000015,0.001579,0.322915
91950,0.000011,0.001666,0.323060
91960,0.000026,0.001449,0.329033
91970,0.000013,0.001423,0.326100
91980,0.000039,0.001583,0.325842
91990,0.000013,0.001521,0.322248
92000,0.000013,0.001482,0.327187
